Year,Country,Basin,"Agriculture, forestry, and fishing, value added (current US$)",Annual freshwater withdrawals (industry),Armed forces personnel (total),Electricity production from hydroelectric sources (% of total),Energy imports net percent of energy use,Energy use per capita kg oil equivalent,Food exports,GDP,Inflation,Military expenditure (current USD),Population density people per sq km land area,Population(total),Regulatory quality,Rural population,Rural population growth (annual %),Urban population growth (annual %),Annual freshwater withdrawals (agriculture),Employment in Services (% of total employment),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Food imports,GDP per capital index,Government effectiveness,Individuals using the Internet (% of population),Max temp,Mean SPEI,Mean temp,Min temp,Mortality rate infant (per 1000 live births),Political stability and absence of violence terrorism,Population in largest city,Rule of law estimate,Sum rain,Sum snow,Unemployment,voice and accountability,Conflict,is_missing__Population(total),is_missing__Population in largest city,is_missing__Rural population,is_missing__Rural population growth (annual %),is_missing__Urban population growth (annual %),is_missing__Employment in Services (% of total employment),is_missing__Employment in industry (% of total employment),is_missing__Employment in agriculture (% of total employment),is_missing__Unemployment,"is_missing__Agriculture, forestry, and fishing, value added (current US$)",is_missing__GDP,is_missing__GDP per capital index,is_missing__Energy use per capita kg oil equivalent,is_missing__Annual freshwater withdrawals (industry),is_missing__Annual freshwater withdrawals (agriculture),is_missing__Individuals using the Internet (% of population),is_missing__Armed forces personnel (total),is_missing__Military expenditure (current USD),is_missing__Food imports,is_missing__Food exports,is_missing__Inflation,is_missing__Electricity production from hydroelectric sources (% of total),is_missing__Mortality rate infant (per 1000 live births),is_missing__Population density people per sq km land area,is_missing__Energy imports net percent of energy use,is_missing__voice and accountability,is_missing__Political stability and absence of violence terrorism,is_missing__Government effectiveness,is_missing__Regulatory quality,is_missing__Rule of law estimate,is_missing__Mean SPEI,is_missing__Mean temp,is_missing__Min temp,is_missing__Sum snow,is_missing__Sum rain,is_missing__Max temp
2019,China,Amur,24.16119093,2.195657345,2.870395199,0.049066176,0.134409152,1.084478101,-0.672109284,37.78140794,-0.348781399,21.46340469,0.229062802,10.27229993,0.450620898,5.947607936,-1.603833883,-0.268768265,-1.240658445,0.157573015,-0.618351112,1.401321049,-0.781137916,1.606182081,1.635891688,1.467541383,-1.264585512,0.134582191,-1.253150558,-1.168115457,-1.105239548,0.848837128,2.553603413,0.652018676,-0.387657883,0.409040996,-0.429624183,-1.035509168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,China,Amur,26.79195219,1.851306605,2.870395199,0.051172003,0.146009539,1.134290659,-0.685708973,38.82163032,-0.387123284,23.09541937,0.230916036,10.2975858,0.589988225,5.787239375,-1.657055352,-0.417572229,-1.177899374,0.19198737,-0.678957286,1.494781575,-0.608375943,1.595197857,1.788534013,1.674038496,-1.251962153,0.58446688,-1.232990874,-1.142842913,-1.12151253,0.564433078,2.653743213,0.911896172,-0.333239142,0.809358561,-0.33684861,-1.07676379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,China,Amur,30.61851402,1.851306605,2.948172564,-0.005727397,0.126121143,1.250890604,-0.712711839,47.14340934,-0.502066851,25.63410889,0.231612088,10.30708213,0.412346339,5.622977811,-1.724483424,-0.585726006,-1.177899374,0.190205265,-0.690316505,1.531595874,-0.621603397,1.607620606,2.041024923,1.777287053,-1.316740081,1.137537191,-1.288679218,-1.197396683,-1.134530965,0.508261372,2.75332165,1.096015214,-0.316643994,0.881838716,-0.431732719,-1.055635161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,China,Amur,31.09683425,1.829816271,2.922747645,-0.019776585,0.110655335,1.291389707,-0.714370694,47.40346493,-0.422751,26.17811107,0.231509822,10.30568783,0.294228104,5.458218719,-1.767362201,-0.718397545,-1.095085866,0.230583979,-0.724442823,1.534995234,-0.564571449,1.57067364,1.557883606,1.863327517,-1.340275008,1.146358537,-1.328239946,-1.248989264,-1.144294738,0.594752848,2.85073676,1.010391234,-0.43596297,1.001911959,-0.341065681,-0.999741314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,China,Amur,29.90103368,1.916452432,2.924359617,-0.015778981,0.060684309,1.313186097,-0.70288759,47.40346493,-0.561694114,26.54078372,0.364431309,10.29464646,0.379087444,5.294422768,-1.799895088,-0.842415621,-1.126108376,0.248164723,-0.747342086,1.55957705,-0.495252617,1.432109067,1.842504315,1.928718269,-1.310407588,0.380765217,-1.304817398,-1.250620895,-1.154058495,0.512727259,2.94446438,1.013732177,-0.409888155,1.058358936,-0.40643029,-0.864127901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1983,Russian,Amur,0.895417621,-0.133155674,0.202935098,0.179691953,-0.121006286,-0.204596087,0.230462253,0.940269568,0.901216699,0.2287999,0.080266235,0.73016463,-0.170019102,0.210299321,-0.805825094,-1.025245766,0.590730803,-0.327405954,0.470006852,-0.538209659,-1.054735964,0.061710795,0.10176196,-0.73853611,-0.075024523,0.058858859,-0.039987568,0.012237941,-0.620304672,0.461588371,0.133424473,-0.115489599,0.294036265,-0.282375744,-0.648724452,-0.490944349,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1984,Russian,Amur,0.847730314,-0.137870018,0.287635787,0.175074047,-0.156271869,-0.195461294,0.224761853,0.665394783,1.549984253,0.245167648,0.052057215,0.738281734,-0.099045329,0.206935046,-0.731769506,-0.9201464,0.574661514,-0.178284011,0.432961401,-0.524652099,-1.011178854,0.39611911,0.027905858,-0.73853611,-1.954559527,1.417361882,-1.919696707,-1.839262377,-0.633323058,0.346766321,0.145559692,0.010861884,-0.249836303,2.112363522,-0.422940209,-0.516409193,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1985,Russian,Amur,0.855319558,-0.128499941,0.290585315,0.181368619,-0.232786275,-0.185847256,0.229045377,0.6655685,1.540386549,0.238710853,0.055573515,0.746670163,-0.098505413,0.203659573,-0.724744628,-0.91400686,0.555310719,-0.202751082,0.450328745,-0.536269605,-0.979237441,0.449035112,0.006103904,-0.73853611,-1.950057364,1.2967117,-1.920835122,-1.833728545,-0.64959604,0.304123856,0.157790678,0.01165084,-0.290757601,1.993116231,-0.373367816,-0.530078418,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1986,Russian,Amur,1.037835986,-0.130453922,0.322542248,0.209095062,-0.157810361,0.065685401,0.290771797,1.105948594,1.221638605,0.055853164,0.045224811,0.75447826,0.096922442,0.200091345,-0.759816767,-0.960863652,0.557135188,0.100490972,0.189727421,-0.691119264,0.091616925,0.489372022,0.106915956,-0.73853611,-1.843227693,-0.358164177,-1.835346214,-1.776789409,-0.669123619,0.436759588,0.170169433,-0.151941833,-0.523911957,1.898351523,-0.606722209,-0.636444057,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1987,Russian,Amur,1.212707853,-0.13685276,0.409383562,1.163575705,-0.23824812,-0.153820666,0.68732725,1.083866104,5.44033019,-0.296791155,0.111314794,0.762120548,-0.14875315,0.196424278,-0.77403498,-0.981289018,0.524120865,-0.152128574,0.461644594,-0.588386612,-0.116674435,0.443559449,-0.175973477,-0.73853611,-2.027860533,-0.867055218,-1.999519558,-1.931453723,-0.688651198,0.32390853,0.182680424,-0.014708279,-0.296549496,2.109464427,-0.324670066,-0.490484912,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1988,Russian,Amur,1.280161935,-0.102787273,0.455646947,1.037188184,-0.306853888,0.575216139,0.559177149,1.25659971,4.970905268,-0.296791155,0.062566547,0.769272946,0.082282486,0.192518685,-0.804322813,-1.020936824,0.534488926,0.176385742,-0.02544864,-0.283541928,-0.027594009,-0.134767593,-0.301447929,-0.73853611,-1.815237782,0.565545226,-1.767591781,-1.677512956,-0.708178777,-0.119828515,0.195342427,-0.295352865,-0.362687426,1.936497509,-0.662205586,-0.441587531,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1989,Russian,Amur,1.657302536,-0.027775993,1.28411487,0.806484016,-0.191171066,0.709837848,0.293333845,1.131773025,43.98921648,-0.296791155,-0.12308959,0.775784718,-0.025372389,0.191534182,-0.477114068,-1.256517257,0.523033164,0.152428411,-0.135018972,0.057002711,-0.11772375,0.607965351,-0.353485567,-0.73853611,-1.767370002,-0.076615386,-1.744482032,-1.673265058,-0.724451759,0.417016286,0.205490724,-0.398330638,-0.340303883,1.986482329,-0.589782718,-0.403753752,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1990,Russian,Amur,1.678604527,2.119671979,1.683423065,-0.012970566,-0.938675155,3.634808397,-0.307905036,1.157778585,53.21975629,-0.296791155,-0.471165418,0.777656853,-0.000877839,0.192331997,-0.275965618,-1.761886471,-0.883173052,0.275950402,-0.175238698,-0.168431856,0.080757776,0.188668029,-0.363208335,-0.73853611,-1.722831979,0.538011845,-1.686442358,-1.599326285,-0.730960952,-0.04284872,0.212726308,-0.586765563,-0.217944887,1.645541217,-0.458361838,-0.182641255,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
1991,Russian,Amur,1.472867995,2.428744232,1.580924865,-0.002199295,-0.826934035,3.583874757,-0.466404495,1.16037901,9.48680834,0.331397175,-0.504938583,0.780858474,-0.043170968,0.193666652,-0.215739761,-1.679566753,-1.156693015,0.828204498,-1.303260463,1.797150061,1.648818865,0.882442298,-0.178596187,-0.519364386,-1.896693671,1.205411495,-1.849999413,-1.751775162,-0.734215549,0.084507735,0.220005251,-0.424888041,-0.276280146,1.994283603,-0.322510567,-0.147899289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
1992,Russian,Amur,0.566433129,2.237849086,2.008777308,0.038724127,-0.856195808,3.212834678,-0.438056432,1.009546896,74.73490673,-0.296791155,-0.501555042,0.781943694,-0.391813666,0.194157043,-0.310917093,-1.81174034,-0.654837097,0.865439438,-1.29784553,1.69430956,0.304184183,0.695454442,-0.36420527,-0.738512938,-1.841341882,0.500344555,-1.813272019,-1.734203238,-0.730960952,-0.09323249,0.223651004,-0.593181667,-0.345341925,1.803177129,-0.298684113,-0.085203901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Russian,Amur,0.553221661,2.256676136,1.466025881,0.074405738,-0.81543229,2.998849835,-0.488824956,0.944532997,69.28075234,0.407397841,-0.50156936,0.781345199,-0.405315193,0.193988615,-0.384938421,-1.917331804,-1.012501257,0.905125037,-1.299195456,1.605161003,1.580713929,-0.164403236,-0.406827891,-0.738074963,-1.819068839,0.051300499,-1.792978372,-1.712955692,-0.724451759,-0.288994498,0.22357023,-0.695495169,-0.387904252,1.762569075,-0.150664903,0.142609594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1994,Russian,Amur,0.344131746,7.905848487,1.330338024,0.131154973,-0.95211817,2.542829755,-0.387656754,0.840510759,24.00974016,0.931560113,-0.50157158,0.780961728,0.216844329,0.193920801,-0.373640238,-1.904803543,-3.862260093,0.94065996,-1.294643224,1.508784035,1.565314909,-0.330550516,-0.125473657,-0.736684499,-1.884996324,0.952447818,-1.84583113,-1.755326266,-0.721197163,-0.304258845,0.22951722,-0.388314421,-0.214890107,1.952002746,0.323333934,0.549795979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Russian,Amur,0.399922419,7.872322528,1.873089451,0.14379968,-0.978134046,2.445022524,-0.37681534,0.843111393,15.19496793,0.858460362,-0.501573239,0.780719722,0.119250022,0.193891814,-0.369279385,-1.894992526,-3.859933213,0.970701339,-1.288445578,1.420557399,1.506076023,-0.341694249,-0.116158749,-0.73344249,-1.775066136,1.053308292,-1.737728879,-1.655153717,-0.724451759,-0.251685128,0.241680939,-0.302690315,-0.332627799,1.882353744,0.601238946,0.58456369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1996,Russian,Amur,0.380437303,7.837407875,1.631565066,0.074383283,-1.033518385,2.418404214,-0.753608529,0.832709222,3.235416063,1.138143343,-0.501640345,0.779094342,0.278122646,0.19333762,-0.428341299,-1.982830896,-3.857510001,0.999299491,-1.285766304,1.345823614,0.822273509,-0.541954855,0.100232044,-0.729243724,-1.901059939,-0.162083835,-1.872621322,-1.805511923,-0.730960952,-0.369297812,0.259696151,-0.217370942,-0.375671894,1.882971309,0.646783318,0.935662929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Russian,Amur,0.3353037,7.80101526,1.904297658,0.094608805,-1.085951065,2.285864412,-0.768901809,0.866516319,0.599121976,1.296903193,-0.501719787,0.777249566,0.332896861,0.192680819,-0.43997377,-1.995833836,-3.854984111,1.042799537,-1.297042834,1.276253889,0.96224171,-0.733118785,0.049175031,-0.722257269,-1.834673704,-0.041433727,-1.796179442,-1.714722833,-0.740724742,-0.438962668,0.283809228,-0.41653669,-0.333326208,1.919146758,1.099696798,0.734129049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1998,Russian,Amur,0.097568047,7.763049895,1.740115352,0.106467278,-1.124594309,2.222170196,-0.764149494,0.518041848,1.631910345,0.424534893,-0.501804857,0.775406222,0.171865877,0.192024395,-0.440046344,-1.995935229,-3.852349324,1.132171575,-1.322352724,1.139476736,1.583435221,-1.525835401,-0.223701426,-0.710555762,-1.819077242,-0.17795383,-1.793021125,-1.714523843,-0.753743128,-0.252386097,0.306716105,-0.317956786,-0.364217015,1.827118375,1.405012775,0.674062046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Russian,Amur,0.075183402,7.723407335,1.441737754,0.100133454,-1.107288029,2.334207054,-0.809045155,0.323000179,6.271565666,0.289739963,-0.501969686,0.771969453,0.018128183,0.190759792,-0.508942191,-2.097802363,-3.849597834,0.920803788,-1.143001757,1.119638755,0.929157802,-1.540963593,-0.50373066,-0.703431584,-1.92731696,-0.113039879,-1.886221813,-1.808274854,-0.773270706,-0.543441774,0.328273198,-0.674275937,-0.356953077,2.026404736,1.35757072,0.661472427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2000,Russian,Amur,0.124111687,7.681972788,1.367109433,0.093201723,-1.086328129,2.397072312,-0.791844858,0.489435681,1.081574751,0.539906871,-0.502144881,0.76731233,0.151430497,0.189000321,-0.565561689,-2.17498091,-3.846721963,0.939126635,-1.170851684,1.15670553,1.147931061,-1.104210552,-0.240493218,-0.67039208,-1.900278356,0.158566273,-1.880315969,-1.808955127,-0.792798285,-0.663043919,0.350215924,-0.690031709,-0.343217288,1.946444381,0.839925193,0.758305706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,Russian,Amur,0.197708238,7.658936885,1.3116131,0.120121351,-1.127230221,2.442410414,-0.777563128,0.611661836,1.135773575,0.762490735,-0.502338751,0.762636667,0.353147185,0.187233073,-0.567273285,-2.177419736,-3.856217769,1.039202889,-1.303039724,1.301914823,1.184334366,-0.73612256,-0.03857487,-0.637352507,-1.882456422,-0.166194737,-1.852353296,-1.772815307,-0.81883509,0.029199669,0.372459053,-0.454380666,-0.446020698,1.920327064,0.501926912,0.541865764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2002,Russian,Amur,0.226713792,7.658936885,1.326538764,0.080529778,-1.237293869,2.443513985,-0.734320914,0.710482962,0.681221873,0.967460356,-0.502552244,0.757587179,0.541740548,0.185334805,-0.583107728,-2.203594106,-3.856217769,1.086729684,-1.341338531,1.30054583,1.242144494,-0.953203674,0.217355102,-0.596397298,-1.796787174,-0.924799023,-1.771665981,-1.705380923,-0.851381055,0.232213379,0.395099701,-0.348498789,-0.37649299,1.944787459,0.269355419,0.620727178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Russian,Amur,0.333233124,7.658936885,1.289224603,0.043949262,-1.311899117,2.56773625,-0.736442761,0.931530217,0.511377537,1.242175031,-0.502760673,0.752628887,0.663573427,0.182878421,-0.648350342,-2.163815621,-3.856217769,1.118040515,-1.370236035,1.310177351,1.015663393,-0.859440919,0.02798151,-0.45288177,-1.814456188,-0.764282753,-1.801468997,-1.743404109,-0.88067239,-0.389595521,0.414434575,-0.484275573,-0.354886262,1.7889247,0.339991367,0.493103455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Russian,Amur,0.460090512,7.658936885,1.400895709,0.100396743,-1.442837451,2.591278034,-0.783922849,1.350219724,0.289652334,1.603183571,-0.502945366,0.748247685,0.730095643,0.180444997,-0.647337409,-2.115540408,-3.856217769,1.210811065,-1.413539785,1.217132705,0.608288894,-0.854657217,0.050971453,-0.294567317,-1.81565388,0.480841666,-1.77991693,-1.700361576,-0.913218355,-0.816097917,0.432676574,-0.414899987,-0.29864507,2.025714717,0.245739818,0.442665518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Russian,Amur,0.544509489,7.658936885,1.400895709,0.07744724,-1.494305629,2.624934272,-0.766006402,1.800115903,0.433226167,2.181783642,-0.503119452,0.74411384,0.69745075,0.178113693,-0.637033837,-2.100669367,-3.856217769,1.225923938,-1.405917841,1.159807722,0.543766597,-0.947783064,-0.013756546,-0.21541009,-1.805146032,0.101778514,-1.763423509,-1.667432595,-0.942509723,-0.488510795,0.451102543,-0.494538825,-0.40030763,1.829790533,0.111004384,0.330758819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Russian,Amur,0.681033729,7.658936885,1.392754438,0.055729747,-1.455650801,2.73153902,-0.766313665,2.387841546,0.192164834,2.832849337,-0.503257931,0.740577662,0.335441717,0.176020825,-0.610606284,-2.062793946,-3.856217769,1.266649937,-1.420202025,1.105382422,0.290640868,-0.824098658,0.074587064,-0.11904477,-1.877470092,-0.043250174,-1.85282397,-1.784521641,-0.968546463,-0.012299114,0.469791228,-0.53297429,-0.325234755,1.957472729,0.096455487,-0.046105662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Russian,Amur,0.681033729,7.658936885,1.392754438,0.055729747,-1.455650801,2.73153902,-0.766313665,2.387841546,0.192164834,2.832849337,-0.503257931,0.740577662,0.335441717,0.176020825,-0.610606284,-2.062793946,-3.856217769,1.266649937,-1.420202025,1.105382422,0.290640868,-0.824098658,0.074587064,-0.11904477,-1.877470092,-0.043250174,-1.85282397,-1.784521641,-0.968546463,-0.012299114,0.469791228,-0.53297429,-0.325234755,1.957472729,0.096455487,-0.046105662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Russian,Amur,0.681033729,7.658936885,1.392754438,0.055729747,-1.455650801,2.73153902,-0.766313665,2.387841546,0.192164834,2.832849337,-0.503257931,0.740577662,0.335441717,0.176020825,-0.610606284,-2.062793946,-3.856217769,1.266649937,-1.420202025,1.105382422,0.290640868,-0.824098658,0.074587064,-0.11904477,-1.877470092,-0.043250174,-1.85282397,-1.784521641,-0.968546463,-0.012299114,0.469791228,-0.53297429,-0.325234755,1.957472729,0.096455487,-0.046105662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Russian,Amur,0.941482633,7.658936885,1.433460795,0.056506721,-1.48444459,2.746904429,-0.712276569,3.194013888,0.139315694,3.650417249,-0.50333532,0.738734845,0.517393279,0.174590897,-0.533824239,-1.953086964,-3.856217769,1.339848379,-1.475230047,1.091902452,0.0356302,-0.485757434,0.161873212,0.111543673,-1.678600236,-0.257399335,-1.653720707,-1.578286139,-0.991328671,0.047955061,0.488720478,-0.565727554,-0.396949433,1.622812316,-0.125573327,-0.040293031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Russian,Amur,1.257718695,7.658936885,1.433460795,0.007969408,-1.419937893,2.827542417,-0.75276198,4.130214028,0.547135308,4.797251016,-0.503352807,0.738261913,0.389149013,0.173695306,-0.471421391,-1.863894158,-3.856217769,1.371772686,-1.492741381,1.067381621,-0.047075405,-0.334646891,0.154822038,0.362781827,-1.693729237,-0.919254124,-1.673834675,-1.596646441,-1.007601653,0.198483023,0.507919739,-0.572091413,-0.361790538,1.576628451,-0.082770052,0.023314381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Russian,Amur,0.961185313,7.658936885,1.459241488,0.060328315,-1.50041774,2.616283321,-0.658519566,2.985969413,0.350281299,4.375496442,-0.503339196,0.738585768,0.472540341,0.173124868,-0.43326448,-1.812902196,-3.856217769,1.466589015,-1.507022378,0.886155031,0.527038868,-1.077913982,0.030911139,0.727593394,-1.883424745,0.655411446,-1.837477442,-1.741031167,-1.020620039,-0.093411746,0.527312694,-0.237469694,-0.233584398,1.833061107,0.359179042,-0.017208713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Russian,Amur,0.986376502,7.658936885,1.371044381,0.013982231,-1.496829934,2.849870668,-0.744544085,3.766136196,-0.033123169,5.027224281,-0.50331886,0.739069101,0.442139533,0.172599906,-0.427995258,-1.801596025,-3.856217769,1.484795085,-1.535155192,0.924307287,0.258844231,-0.660919883,-0.129958168,0.947856981,-1.857515985,1.164111287,-1.821146556,-1.750555751,-1.030383861,-0.039717434,0.546982144,-0.219988877,-0.237724391,2.14871868,0.170675946,-0.001908404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Russian,Amur,1.308519174,7.658936885,1.281490395,0.003928921,-1.46002375,2.958582543,-0.723621753,5.144431366,0.094019913,6.071467972,-0.503265445,0.740340706,0.44061731,0.172378645,-0.392154587,-1.750286492,-3.856217769,1.508103391,-1.53845241,0.879144801,-0.005699289,-0.4748797,-0.129585083,1.257602651,-1.756462729,0.144990752,-1.725788809,-1.638270283,-1.036893021,-0.131008376,0.563610022,-0.140762018,-0.42718434,1.788394411,-0.005597643,0.005664851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Russian,Amur,1.312200709,7.658936885,1.281490395,-0.004060021,-1.454200621,2.995943727,-0.650763052,5.560519797,-0.174935835,7.089834258,-0.50315134,0.743055904,0.392304923,0.172489896,-0.352877653,-1.643288553,-3.856217769,1.511041017,-1.557901407,0.928138977,-0.003483873,-0.441761867,-0.027119287,1.532932136,-1.862901608,0.066118868,-1.831605874,-1.751642609,-1.043402166,0.10855156,0.579095049,-0.320935126,-0.20216497,1.779801156,-0.234795479,-0.127717968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Russian,Amur,1.408152823,7.658936885,1.140375024,0.044957507,-1.555072701,2.881275303,-0.659711764,5.768564273,-0.040769144,7.713942968,-0.503016107,0.746275462,0.377759929,0.17258324,-0.354994961,-1.598749888,-3.856217769,1.53591171,-1.575933306,0.921647202,0.129635787,-0.586689524,0.099111128,1.601764507,-1.849615877,1.92252431,-1.796932678,-1.691127599,-1.053166053,0.216846812,0.594690159,-0.262475014,-0.175837533,1.962432954,-0.228680726,-0.188581156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Russian,Amur,1.42191864,6.184388945,1.177010746,0.026771445,-1.505794642,2.879456049,-0.605838543,5.170436926,0.044711038,7.382428198,-0.502879448,0.749528258,0.316023609,0.172442625,-0.382624179,-1.583061151,-3.44748085,1.567564597,-1.590399,0.889011729,0.159785004,-0.686263691,0.495226288,1.687804971,-1.755893601,0.701013708,-1.738764544,-1.671265476,-1.066184357,-0.058503768,0.610461,-0.1830933,-0.374087885,1.660870105,-0.292147652,-0.21975002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Russian,Amur,1.029842059,5.718843085,1.452457095,0.004709528,-1.60458694,2.800747348,-0.541359507,3.350047245,0.660898612,5.725508603,-0.502751652,0.752569346,0.072640295,0.172004647,-0.417806838,-1.585093729,-3.343567023,1.590717067,-1.591189653,0.837012349,0.22057053,-0.713636583,0.285276757,1.674038496,-1.711075484,-0.351089588,-1.669820477,-1.577133006,-1.085712018,-0.176069667,0.62638758,-0.251564258,-0.335406579,1.8746455,-0.207173661,-0.280230671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Russian,Amur,0.939494065,5.444953703,1.403609467,0.040762467,-1.611047348,2.896112813,-0.465948295,3.14200277,-0.017696011,5.981504976,-0.502633035,0.755393677,0.260265894,0.171250335,-0.455323739,-1.586430104,-3.339925256,1.605793133,-1.590759555,0.800437026,-0.074435071,-0.60661521,0.297556424,1.777287053,-1.874904575,0.408853101,-1.833599965,-1.738998566,-1.101985,-0.063904929,0.642493942,-0.30041752,-0.228870329,1.832493072,-0.212234147,-0.3411751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
